call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
1341440,32,2048,128256,2048,64,1472245.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,948174.0,
879616,32,2048,8192,2048,64,91627.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1297408,32,2048,8192,2048,64,90889.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
914432,32,2048,8192,2048,64,89964.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1262592,32,2048,8192,2048,64,89696.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1332224,32,2048,8192,2048,64,89522.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
811008,32,2048,8192,2048,64,89200.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1192960,32,2048,8192,2048,64,88904.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
949248,32,2048,8192,2048,64,88806.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
844800,32,2048,8192,2048,64,88437.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1088512,32,2048,8192,2048,64,88379.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1123328,32,2048,8192,2048,64,88336.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1158144,32,2048,8192,2048,64,88323.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1018880,32,2048,8192,2048,64,88117.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
984064,32,2048,8192,2048,64,87950.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1227776,32,2048,8192,2048,64,87727.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1053696,32,2048,8192,2048,64,87280.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
849920,32,8192,2048,8192,64,84516.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1058816,32,8192,2048,8192,64,84418.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1128448,32,8192,2048,8192,64,84083.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1198080,32,8192,2048,8192,64,83933.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1267712,32,8192,2048,8192,64,83790.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1337344,32,8192,2048,8192,64,83708.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1090560,32,2048,8192,2048,64,83602.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1093632,32,8192,2048,8192,64,83572.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1020928,32,2048,8192,2048,64,83416.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
919552,32,8192,2048,8192,64,83344.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
989184,32,8192,2048,8192,64,83286.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
815104,32,8192,2048,8192,64,83282.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1163264,32,8192,2048,8192,64,83282.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
884736,32,8192,2048,8192,64,83213.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
1229824,32,2048,8192,2048,64,83168.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,60562.0,
