call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
2383872,32,3072,131072,3072,63,2297384.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,1453488.0,
1890304,32,3072,23040,3072,64,327091.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1716224,32,3072,23040,3072,64,326995.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2376704,32,3072,23040,3072,63,326990.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1541120,32,3072,23040,3072,64,326863.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1751040,32,3072,23040,3072,64,326728.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1576960,32,3072,23040,3072,64,326693.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1471488,32,3072,23040,3072,64,326689.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2167808,32,3072,23040,3072,64,326641.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2203648,32,3072,23040,3072,64,326610.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2202624,32,3072,23040,3072,64,326588.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2341888,32,3072,23040,3072,64,326541.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2342912,32,3072,23040,3072,64,326536.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1680384,32,3072,23040,3072,64,326521.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1750016,32,3072,23040,3072,64,326405.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1472512,32,3072,23040,3072,64,326299.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1820672,32,3072,23040,3072,64,326260.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1437696,32,3072,23040,3072,64,326224.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1889280,32,3072,23040,3072,64,326142.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1542144,32,3072,23040,3072,64,326113.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1994752,32,3072,23040,3072,64,325995.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1855488,32,3072,23040,3072,64,325956.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1925120,32,3072,23040,3072,64,325950.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2168832,32,3072,23040,3072,64,325937.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2099200,32,3072,23040,3072,64,325919.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1681408,32,3072,23040,3072,64,325784.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2377728,32,3072,23040,3072,63,325782.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1611776,32,3072,23040,3072,64,325682.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1646592,32,3072,23040,3072,64,325672.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1785856,32,3072,23040,3072,64,325629.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2134016,32,3072,23040,3072,64,325519.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2028544,32,3072,23040,3072,64,325518.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1784832,32,3072,23040,3072,64,325299.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2132992,32,3072,23040,3072,64,325255.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2098176,32,3072,23040,3072,64,325230.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2273280,32,3072,23040,3072,64,325019.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2237440,32,3072,23040,3072,64,324877.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1993728,32,3072,23040,3072,64,324843.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1575936,32,3072,23040,3072,64,324777.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1819648,32,3072,23040,3072,64,324739.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1854464,32,3072,23040,3072,64,324727.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2238464,32,3072,23040,3072,64,324725.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2064384,32,3072,23040,3072,64,324718.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1959936,32,3072,23040,3072,64,324698.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1958912,32,3072,23040,3072,64,324693.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1924096,32,3072,23040,3072,64,324680.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1506304,32,3072,23040,3072,64,324678.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1645568,32,3072,23040,3072,64,324590.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1610752,32,3072,23040,3072,64,324572.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2307072,32,3072,23040,3072,64,324403.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1507328,32,3072,23040,3072,64,324244.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1715200,32,3072,23040,3072,64,324221.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1436672,32,3072,23040,3072,64,324138.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2308096,32,3072,23040,3072,64,323857.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2029568,32,3072,23040,3072,64,323838.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2272256,32,3072,23040,3072,64,323804.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2063360,32,3072,23040,3072,64,323680.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1997824,32,23040,3072,23040,64,295779.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1649664,32,23040,3072,23040,64,295734.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1580032,32,23040,3072,23040,64,295696.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1893376,32,23040,3072,23040,64,295665.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1754112,32,23040,3072,23040,64,295588.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1440768,32,23040,3072,23040,64,295571.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2276352,32,23040,3072,23040,64,295563.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2380800,32,23040,3072,23040,63,295555.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1858560,32,23040,3072,23040,64,295554.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2102272,32,23040,3072,23040,64,295495.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2137088,32,23040,3072,23040,64,295495.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1928192,32,23040,3072,23040,64,295480.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1684480,32,23040,3072,23040,64,295472.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1475584,32,23040,3072,23040,64,295445.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2206720,32,23040,3072,23040,64,295424.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1719296,32,23040,3072,23040,64,295406.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1788928,32,23040,3072,23040,64,295311.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2067456,32,23040,3072,23040,64,295242.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
1510400,32,23040,3072,23040,64,295196.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
2171904,32,23040,3072,23040,64,295153.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,255496.0,
