call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
3192832,32,4096,151936,4096,48,3526090.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,2246472.0,
2503680,32,4096,12288,4096,64,267531.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2731008,32,4096,12288,4096,64,265593.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2427904,32,4096,12288,4096,64,265537.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2693120,32,4096,12288,4096,64,265237.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2352128,32,4096,12288,4096,64,264800.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2124800,32,4096,12288,4096,64,264384.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2086912,32,4096,12288,4096,64,264324.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2200576,32,4096,12288,4096,64,264295.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
1859584,32,4096,12288,4096,64,264286.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2655232,32,4096,12288,4096,64,264178.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
1973248,32,4096,12288,4096,64,263839.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2768896,32,4096,12288,4096,64,263729.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2314240,32,4096,12288,4096,64,263689.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
3034112,32,4096,12288,4096,48,263424.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2162688,32,4096,12288,4096,64,263318.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2882560,32,4096,12288,4096,60,263256.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2996224,32,4096,12288,4096,48,262984.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2390016,32,4096,12288,4096,64,262712.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2806784,32,4096,12288,4096,63,262434.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
1977344,32,12288,4096,12288,64,262379.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
1935360,32,4096,12288,4096,64,262243.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2049024,32,4096,12288,4096,64,262019.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2465792,32,4096,12288,4096,64,261622.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2621440,32,12288,4096,12288,64,261590.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2697216,32,12288,4096,12288,64,261218.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
1897472,32,4096,12288,4096,64,261176.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2166784,32,12288,4096,12288,64,261054.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
3185664,32,4096,12288,4096,48,260931.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2579456,32,4096,12288,4096,64,260914.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2958336,32,4096,12288,4096,48,260911.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
3072000,32,4096,12288,4096,48,260834.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2276352,32,4096,12288,4096,64,260814.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
3147776,32,4096,12288,4096,48,260627.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
3109888,32,4096,12288,4096,48,260542.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2011136,32,4096,12288,4096,64,260227.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2238464,32,4096,12288,4096,64,260055.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
2091008,32,12288,4096,12288,64,260028.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,181686.0,
