call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
2332672,32,3072,131072,3072,56,2271077.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,1453488.0,
2002944,32,3072,23040,3072,60,401004.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2146304,32,3072,23040,3072,60,400593.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1465344,32,3072,23040,3072,60,398910.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2253824,32,3072,23040,3072,60,398846.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1859584,32,3072,23040,3072,60,398791.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1680384,32,3072,23040,3072,60,398425.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1572864,32,3072,23040,3072,60,398413.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1501184,32,3072,23040,3072,60,398104.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2182144,32,3072,23040,3072,60,397809.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1429504,32,3072,23040,3072,60,397753.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1716224,32,3072,23040,3072,60,397752.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1787904,32,3072,23040,3072,60,397562.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2289664,32,3072,23040,3072,59,397507.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1357824,32,3072,23040,3072,60,397329.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2038784,32,3072,23040,3072,60,397312.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2110464,32,3072,23040,3072,60,397070.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1823744,32,3072,23040,3072,60,396982.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1752064,32,3072,23040,3072,60,396737.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2074624,32,3072,23040,3072,60,396627.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2217984,32,3072,23040,3072,60,396604.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1644544,32,3072,23040,3072,60,396592.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1608704,32,3072,23040,3072,60,396523.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1967104,32,3072,23040,3072,60,396069.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1931264,32,3072,23040,3072,60,395918.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1537024,32,3072,23040,3072,60,395263.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2325504,32,3072,23040,3072,56,394663.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1393664,32,3072,23040,3072,60,394025.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1895424,32,3072,23040,3072,60,393861.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2111488,32,3072,23040,3072,60,381187.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2075648,32,3072,23040,3072,60,380870.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2219008,32,3072,23040,3072,60,380094.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1824768,32,3072,23040,3072,60,379982.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1394688,32,3072,23040,3072,60,379843.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1502208,32,3072,23040,3072,60,379629.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1681408,32,3072,23040,3072,60,379520.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1932288,32,3072,23040,3072,60,379451.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2326528,32,3072,23040,3072,56,379160.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2147328,32,3072,23040,3072,60,378776.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2039808,32,3072,23040,3072,60,378576.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1860608,32,3072,23040,3072,60,378393.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1753088,32,3072,23040,3072,60,378278.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1788928,32,3072,23040,3072,60,378257.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1827840,32,23040,3072,23040,48,378135.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2003968,32,3072,23040,3072,60,377798.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1573888,32,3072,23040,3072,60,377771.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1358848,32,3072,23040,3072,60,377625.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2114560,32,23040,3072,23040,48,377425.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1430528,32,3072,23040,3072,60,377080.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1538048,32,3072,23040,3072,60,376633.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2183168,32,3072,23040,3072,60,376597.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1466368,32,3072,23040,3072,60,376553.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1645568,32,3072,23040,3072,60,376440.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2254848,32,3072,23040,3072,60,376025.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1609728,32,3072,23040,3072,60,376005.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1968128,32,3072,23040,3072,60,374964.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2290688,32,3072,23040,3072,59,374791.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1896448,32,3072,23040,3072,60,374371.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2293760,32,23040,3072,23040,47,374046.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1899520,32,23040,3072,23040,48,373951.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1717248,32,3072,23040,3072,60,373587.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2257920,32,23040,3072,23040,48,373435.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1863680,32,23040,3072,23040,48,373150.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1648640,32,23040,3072,23040,48,373146.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2150400,32,23040,3072,23040,48,372539.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1433600,32,23040,3072,23040,48,372401.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1469440,32,23040,3072,23040,48,371655.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2222080,32,23040,3072,23040,48,371340.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1935360,32,23040,3072,23040,48,370735.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2078720,32,23040,3072,23040,48,370664.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
2007040,32,23040,3072,23040,48,370170.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
1756160,32,23040,3072,23040,48,369886.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,255496.0,
