call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
3168256,32,2560,151936,2560,44,2214441.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,1404045.0,
2535424,32,2560,9728,2560,64,121785.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2277376,32,2560,9728,2560,64,121762.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
1945600,32,2560,9728,2560,64,121736.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2240512,32,2560,9728,2560,64,121735.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2424832,32,2560,9728,2560,64,121717.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2719744,32,2560,9728,2560,64,121553.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2351104,32,2560,9728,2560,64,121533.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2793472,32,2560,9728,2560,64,121526.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2019328,32,2560,9728,2560,64,121523.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2682880,32,2560,9728,2560,64,121516.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2756608,32,2560,9728,2560,64,121503.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2646016,32,2560,9728,2560,64,121462.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2940928,32,2560,9728,2560,60,121458.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2830336,32,2560,9728,2560,62,121242.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
1871872,32,2560,9728,2560,64,121149.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2534400,32,2560,9728,2560,64,120937.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
1870848,32,2560,9728,2560,64,120921.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2792448,32,2560,9728,2560,64,120899.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2755584,32,2560,9728,2560,64,120832.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2464768,32,9728,2560,9728,64,120768.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2644992,32,2560,9728,2560,64,120736.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2681856,32,2560,9728,2560,64,120731.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2718720,32,2560,9728,2560,64,120712.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2350080,32,2560,9728,2560,64,120643.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2904064,32,2560,9728,2560,60,120643.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2018304,32,2560,9728,2560,64,120580.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2796544,32,9728,2560,9728,64,120560.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2575360,32,9728,2560,9728,64,120526.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2169856,32,9728,2560,9728,64,120497.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
1944576,32,2560,9728,2560,64,120476.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2239488,32,2560,9728,2560,64,120462.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2276352,32,2560,9728,2560,64,120453.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2391040,32,9728,2560,9728,64,120445.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2939904,32,2560,9728,2560,60,120419.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2829312,32,2560,9728,2560,63,120418.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2501632,32,9728,2560,9728,64,120408.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2833408,32,9728,2560,9728,60,120392.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2423808,32,2560,9728,2560,64,120391.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2055168,32,2560,9728,2560,64,120367.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2870272,32,9728,2560,9728,60,120358.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
1874944,32,9728,2560,9728,64,120356.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2206720,32,9728,2560,9728,64,120320.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2612224,32,9728,2560,9728,64,120274.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2866176,32,2560,9728,2560,60,120232.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2903040,32,2560,9728,2560,60,120213.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2722816,32,9728,2560,9728,64,120165.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
2538496,32,9728,2560,9728,64,120150.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
1907712,32,2560,9728,2560,64,120147.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,89896.0,
