call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
2305024,32,1536,151936,1536,64,1502606.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,842427.0,
2273280,32,8960,1536,8960,48,174102.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1613824,32,8960,1536,8960,48,174050.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2187264,32,8960,1536,8960,48,173948.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2244608,32,8960,1536,8960,48,173874.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1671168,32,8960,1536,8960,48,173872.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1642496,32,8960,1536,8960,48,173865.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2043904,32,8960,1536,8960,48,173849.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1957888,32,8960,1536,8960,48,173834.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1986560,32,8960,1536,8960,48,173830.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2158592,32,8960,1536,8960,48,173758.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2301952,32,8960,1536,8960,48,173744.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1585152,32,8960,1536,8960,48,173743.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2101248,32,8960,1536,8960,48,173740.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1757184,32,8960,1536,8960,48,173729.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2072576,32,8960,1536,8960,48,173677.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1871872,32,8960,1536,8960,48,173669.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1929216,32,8960,1536,8960,48,173668.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1843200,32,8960,1536,8960,48,173665.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1556480,32,8960,1536,8960,48,173652.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1814528,32,8960,1536,8960,48,173652.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2215936,32,8960,1536,8960,48,173638.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1900544,32,8960,1536,8960,48,173634.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2129920,32,8960,1536,8960,48,173578.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1699840,32,8960,1536,8960,48,173574.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1728512,32,8960,1536,8960,48,173309.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1527808,32,8960,1536,8960,48,173297.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1785856,32,8960,1536,8960,48,173241.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2015232,32,8960,1536,8960,48,173048.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2269184,32,1536,8960,1536,56,81532.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1638400,32,1536,8960,1536,56,80951.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1783808,32,1536,8960,1536,56,80858.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1609728,32,1536,8960,1536,56,80561.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1667072,32,1536,8960,1536,56,80523.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2271232,32,1536,8960,1536,56,80388.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2011136,32,1536,8960,1536,56,80209.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1869824,32,1536,8960,1536,56,80169.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2039808,32,1536,8960,1536,56,80167.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2070528,32,1536,8960,1536,56,80129.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1896448,32,1536,8960,1536,56,80125.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2127872,32,1536,8960,1536,56,80098.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1523712,32,1536,8960,1536,56,80080.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2013184,32,1536,8960,1536,56,80079.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1724416,32,1536,8960,1536,56,80019.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1982464,32,1536,8960,1536,56,80002.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1925120,32,1536,8960,1536,56,79983.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2154496,32,1536,8960,1536,56,79919.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1839104,32,1536,8960,1536,56,79781.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1697792,32,1536,8960,1536,56,79766.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2211840,32,1536,8960,1536,56,79753.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1581056,32,1536,8960,1536,56,79741.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1953792,32,1536,8960,1536,56,79725.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2099200,32,1536,8960,1536,56,79724.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2185216,32,1536,8960,1536,56,79691.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1552384,32,1536,8960,1536,56,79678.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2125824,32,1536,8960,1536,56,79557.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2041856,32,1536,8960,1536,56,79463.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1867776,32,1536,8960,1536,56,79460.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1554432,32,1536,8960,1536,56,79454.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1695744,32,1536,8960,1536,56,79428.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2097152,32,1536,8960,1536,56,79408.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2242560,32,1536,8960,1536,56,79391.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1583104,32,1536,8960,1536,56,79383.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1525760,32,1536,8960,1536,56,79350.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2297856,32,1536,8960,1536,56,79305.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1611776,32,1536,8960,1536,56,79270.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1984512,32,1536,8960,1536,56,79188.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1927168,32,1536,8960,1536,56,79124.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1810432,32,1536,8960,1536,56,79061.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1781760,32,1536,8960,1536,56,79052.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1640448,32,1536,8960,1536,56,79049.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2068480,32,1536,8960,1536,56,79030.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2299904,32,1536,8960,1536,56,78941.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1669120,32,1536,8960,1536,56,78939.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1726464,32,1536,8960,1536,56,78930.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2183168,32,1536,8960,1536,56,78927.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1753088,32,1536,8960,1536,56,78905.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2156544,32,1536,8960,1536,56,78886.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1898496,32,1536,8960,1536,56,78879.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2240512,32,1536,8960,1536,56,78795.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1841152,32,1536,8960,1536,56,78793.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1755136,32,1536,8960,1536,56,78769.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1955840,32,1536,8960,1536,56,78632.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
2213888,32,1536,8960,1536,56,78064.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1812480,32,1536,8960,1536,56,77640.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,49679.0,
1702912,32,1536,2048,1536,64,38363.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1478656,32,1536,2048,1536,64,38352.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1588224,32,1536,2048,1536,64,38323.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1674240,32,1536,2048,1536,64,38321.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1846272,32,1536,2048,1536,64,38308.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1817600,32,1536,2048,1536,64,38269.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
2132992,32,1536,2048,1536,64,38267.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
2161664,32,1536,2048,1536,64,38264.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1645568,32,1536,2048,1536,64,38249.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
2104320,32,1536,2048,1536,64,38247.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
2075648,32,1536,2048,1536,64,38190.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
2219008,32,1536,2048,1536,64,38173.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1903616,32,1536,2048,1536,64,38168.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1788928,32,1536,2048,1536,64,38165.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1874944,32,1536,2048,1536,64,38149.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1960960,32,1536,2048,1536,64,38149.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
2190336,32,1536,2048,1536,64,38142.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
2247680,32,1536,2048,1536,64,38138.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1731584,32,1536,2048,1536,64,38119.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1760256,32,1536,2048,1536,64,38105.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1559552,32,1536,2048,1536,64,38100.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
2046976,32,1536,2048,1536,64,38097.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
1989632,32,1536,2048,1536,64,38093.0,1D mcast,0,,DRAM_IL,DRAM_IL,BFLOAT8_B,DRAM_IL,y,HiFi2,11355.0,
