call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
1853440,32,3072,131072,3072,64,2309889.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,1453488.0,
1742848,32,9216,3072,9216,48,158990.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1814528,32,9216,3072,9216,48,154716.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1778688,32,9216,3072,9216,48,154337.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1205248,32,9216,3072,9216,48,151466.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1384448,32,9216,3072,9216,48,151265.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1850368,32,9216,3072,9216,48,150620.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1491968,32,9216,3072,9216,48,150597.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1420288,32,9216,3072,9216,48,150560.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1133568,32,9216,3072,9216,48,150240.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1241088,32,9216,3072,9216,48,150189.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1527808,32,9216,3072,9216,48,150185.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1738752,32,3072,9216,3072,58,149957.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1599488,32,9216,3072,9216,48,149909.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1563648,32,9216,3072,9216,48,149843.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1348608,32,9216,3072,9216,48,149829.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1707008,32,9216,3072,9216,48,149410.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1635328,32,9216,3072,9216,48,149191.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1276928,32,9216,3072,9216,48,149096.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1456128,32,9216,3072,9216,48,149071.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1671168,32,9216,3072,9216,48,148909.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1236992,32,3072,9216,3072,58,148866.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1810432,32,3072,9216,3072,58,148851.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1169408,32,9216,3072,9216,48,148640.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1312768,32,9216,3072,9216,48,148567.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1165312,32,3072,9216,3072,58,148517.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1201152,32,3072,9216,3072,58,148451.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1344512,32,3072,9216,3072,58,148439.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1416192,32,3072,9216,3072,58,148431.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1272832,32,3072,9216,3072,58,148326.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1452032,32,3072,9216,3072,58,148236.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1631232,32,3072,9216,3072,58,148150.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1667072,32,3072,9216,3072,58,148054.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1487872,32,3072,9216,3072,58,147973.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1129472,32,3072,9216,3072,58,147970.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1774592,32,3072,9216,3072,58,147917.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1523712,32,3072,9216,3072,58,147891.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1308672,32,3072,9216,3072,58,147844.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1846272,32,3072,9216,3072,58,147805.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1559552,32,3072,9216,3072,58,147798.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1380352,32,3072,9216,3072,58,147768.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1702912,32,3072,9216,3072,58,147751.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1595392,32,3072,9216,3072,58,147693.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1097728,32,9216,3072,9216,48,147590.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1093632,32,3072,9216,3072,58,147146.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1417216,32,3072,9216,3072,58,141284.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1739776,32,3072,9216,3072,58,141114.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1524736,32,3072,9216,3072,58,140827.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1130496,32,3072,9216,3072,58,140809.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1703936,32,3072,9216,3072,58,140688.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1847296,32,3072,9216,3072,58,140666.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1381376,32,3072,9216,3072,58,140648.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1811456,32,3072,9216,3072,58,140549.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1345536,32,3072,9216,3072,58,140378.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1273856,32,3072,9216,3072,58,140260.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1166336,32,3072,9216,3072,58,140225.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1202176,32,3072,9216,3072,58,140147.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1632256,32,3072,9216,3072,58,140095.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1094656,32,3072,9216,3072,58,140093.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1453056,32,3072,9216,3072,58,139931.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1309696,32,3072,9216,3072,58,139906.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1488896,32,3072,9216,3072,58,139824.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1668096,32,3072,9216,3072,58,139797.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1238016,32,3072,9216,3072,58,139732.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1775616,32,3072,9216,3072,58,139611.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1560576,32,3072,9216,3072,58,139554.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1596416,32,3072,9216,3072,58,139292.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,102198.0,
1136640,32,3072,5120,3072,54,82406.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,56776.0,
1638400,32,3072,5120,3072,54,81503.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,56776.0,
1817600,32,3072,5120,3072,54,81355.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,56776.0,
