call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
2119680,32,3072,131072,3072,64,2299148.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,1453488.0,
2110464,32,3072,9216,3072,64,134096.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1551360,32,3072,9216,3072,64,134002.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1631232,32,3072,9216,3072,64,133945.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1870848,32,3072,9216,3072,64,133887.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
2030592,32,3072,9216,3072,64,133881.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1990656,32,3072,9216,3072,64,133859.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1591296,32,3072,9216,3072,64,133845.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1471488,32,3072,9216,3072,64,133766.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1271808,32,3072,9216,3072,64,133619.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1351680,32,3072,9216,3072,64,133570.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
2070528,32,3072,9216,3072,64,133533.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1311744,32,3072,9216,3072,64,133450.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1671168,32,3072,9216,3072,64,133388.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1711104,32,3072,9216,3072,64,133014.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1830912,32,3072,9216,3072,64,132774.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1950720,32,3072,9216,3072,64,132595.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
2069504,32,3072,9216,3072,64,132556.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1350656,32,3072,9216,3072,64,132270.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1989632,32,3072,9216,3072,64,132236.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1550336,32,3072,9216,3072,64,132079.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1470464,32,3072,9216,3072,64,132032.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1869824,32,3072,9216,3072,64,131991.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
2029568,32,3072,9216,3072,64,131926.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1590272,32,3072,9216,3072,64,131897.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1670144,32,3072,9216,3072,64,131865.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
2109440,32,3072,9216,3072,64,131818.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1630208,32,3072,9216,3072,64,131684.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1750016,32,3072,9216,3072,64,131628.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1270784,32,3072,9216,3072,64,131614.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1310720,32,3072,9216,3072,64,131570.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1829888,32,3072,9216,3072,64,131460.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
1390592,32,3072,9216,3072,64,131424.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,102198.0,
