op_id,replay,op_name,cores,duration_ns
879616,,ArgMaxDeviceOperation,64,2460878.0
1647616,1,ArgMaxDeviceOperation,64,2460496.0
876544,,MatmulDeviceOperation,64,1538206.0
1644544,1,MatmulDeviceOperation,64,1527750.0
878592,,UntilizeDeviceOperation,63,115724.0
1646592,1,UntilizeDeviceOperation,63,113667.0
51200,,TilizeDeviceOperation,64,93566.0
45056,,TilizeDeviceOperation,64,93417.0
14336,,TilizeDeviceOperation,64,91390.0
38912,,TilizeDeviceOperation,64,91358.0
65536,,TilizeDeviceOperation,64,90936.0
4096,,TilizeDeviceOperation,64,90920.0
1596416,1,MatmulDeviceOperation,64,90851.0
83968,,TilizeDeviceOperation,64,90773.0
22528,,TilizeDeviceOperation,64,90710.0
1557504,1,MatmulDeviceOperation,64,90611.0
102400,,TilizeDeviceOperation,64,90597.0
106496,,TilizeDeviceOperation,64,90433.0
96256,,TilizeDeviceOperation,64,90072.0
1440768,1,MatmulDeviceOperation,64,89913.0
20480,,TilizeDeviceOperation,64,89859.0
711680,,MatmulDeviceOperation,64,89768.0
59392,,TilizeDeviceOperation,64,89605.0
1518592,1,MatmulDeviceOperation,64,89575.0
1362944,1,MatmulDeviceOperation,64,89509.0
974848,1,MatmulDeviceOperation,64,89420.0
77824,,TilizeDeviceOperation,64,89394.0
594944,,MatmulDeviceOperation,64,89296.0
361472,,MatmulDeviceOperation,64,89255.0
517120,,MatmulDeviceOperation,64,89229.0
283648,,MatmulDeviceOperation,64,89227.0
71680,,TilizeDeviceOperation,64,89203.0
47104,,TilizeDeviceOperation,64,89199.0
206848,,MatmulDeviceOperation,64,89191.0
1090560,1,MatmulDeviceOperation,64,89175.0
244736,,MatmulDeviceOperation,64,89169.0
94208,,TilizeDeviceOperation,64,89122.0
867328,,MatmulDeviceOperation,64,89090.0
1129472,1,MatmulDeviceOperation,64,88959.0
478208,,MatmulDeviceOperation,64,88870.0
633856,,MatmulDeviceOperation,64,88854.0
69632,,TilizeDeviceOperation,64,88831.0
108544,,TilizeDeviceOperation,64,88828.0
672768,,MatmulDeviceOperation,64,88823.0
1635328,1,MatmulDeviceOperation,64,88811.0
1168384,1,MatmulDeviceOperation,64,88795.0
1479680,1,MatmulDeviceOperation,64,88748.0
1285120,1,MatmulDeviceOperation,64,88708.0
789504,,MatmulDeviceOperation,64,88706.0
1324032,1,MatmulDeviceOperation,64,88581.0
400384,,MatmulDeviceOperation,64,88561.0
322560,,MatmulDeviceOperation,64,88557.0
40960,,TilizeDeviceOperation,64,88545.0
81920,,TilizeDeviceOperation,64,88536.0
1401856,1,MatmulDeviceOperation,64,88507.0
439296,,MatmulDeviceOperation,64,88452.0
556032,,MatmulDeviceOperation,64,88380.0
828416,,MatmulDeviceOperation,64,88210.0
32768,,TilizeDeviceOperation,64,88052.0
28672,,TilizeDeviceOperation,64,88015.0
750592,,MatmulDeviceOperation,64,88004.0
57344,,TilizeDeviceOperation,64,87972.0
1207296,1,MatmulDeviceOperation,64,87956.0
1012736,1,MatmulDeviceOperation,64,87873.0
1246208,1,MatmulDeviceOperation,64,87745.0
1051648,1,MatmulDeviceOperation,64,87727.0
100352,,TilizeDeviceOperation,64,87624.0
90112,,TilizeDeviceOperation,64,87553.0
10240,,TilizeDeviceOperation,64,87513.0
88064,,TilizeDeviceOperation,64,87390.0
2048,,TilizeDeviceOperation,64,87377.0
8192,,TilizeDeviceOperation,64,87306.0
34816,,TilizeDeviceOperation,64,87110.0
63488,,TilizeDeviceOperation,64,86940.0
53248,,TilizeDeviceOperation,64,86863.0
16384,,TilizeDeviceOperation,64,86539.0
26624,,TilizeDeviceOperation,64,86515.0
75776,,TilizeDeviceOperation,64,86192.0
1212416,1,MatmulDeviceOperation,64,85406.0
1017856,1,MatmulDeviceOperation,64,84818.0
978944,1,MatmulDeviceOperation,64,84712.0
1251328,1,MatmulDeviceOperation,64,84627.0
1523712,1,MatmulDeviceOperation,64,84501.0
1095680,1,MatmulDeviceOperation,64,84237.0
522240,,MatmulDeviceOperation,64,84223.0
1601536,1,MatmulDeviceOperation,64,84093.0
794624,,MatmulDeviceOperation,64,84028.0
1640448,1,MatmulDeviceOperation,64,84016.0
405504,,MatmulDeviceOperation,64,83806.0
1368064,1,MatmulDeviceOperation,64,83719.0
1329152,1,MatmulDeviceOperation,64,83716.0
1290240,1,MatmulDeviceOperation,64,83629.0
1445888,1,MatmulDeviceOperation,64,83563.0
1134592,1,MatmulDeviceOperation,64,83423.0
638976,,MatmulDeviceOperation,64,83415.0
210944,,MatmulDeviceOperation,64,83407.0
830464,,MatmulDeviceOperation,64,83305.0
327680,,MatmulDeviceOperation,64,83252.0
1056768,1,MatmulDeviceOperation,64,83205.0
483328,,MatmulDeviceOperation,64,83198.0
833536,,MatmulDeviceOperation,64,83085.0
363520,,MatmulDeviceOperation,64,83055.0
444416,,MatmulDeviceOperation,64,83012.0
1287168,1,MatmulDeviceOperation,64,82968.0
600064,,MatmulDeviceOperation,64,82963.0
285696,,MatmulDeviceOperation,64,82924.0
1484800,1,MatmulDeviceOperation,64,82890.0
1092608,1,MatmulDeviceOperation,64,82874.0
755712,,MatmulDeviceOperation,64,82813.0
249856,,MatmulDeviceOperation,64,82803.0
1562624,1,MatmulDeviceOperation,64,82793.0
1173504,1,MatmulDeviceOperation,64,82787.0
519168,,MatmulDeviceOperation,64,82782.0
441344,,MatmulDeviceOperation,64,82700.0
366592,,MatmulDeviceOperation,64,82686.0
1131520,1,MatmulDeviceOperation,64,82614.0
1406976,1,MatmulDeviceOperation,64,82591.0
596992,,MatmulDeviceOperation,64,82585.0
872448,,MatmulDeviceOperation,64,82553.0
677888,,MatmulDeviceOperation,64,82551.0
1209344,1,MatmulDeviceOperation,64,82524.0
402432,,MatmulDeviceOperation,64,82511.0
1481728,1,MatmulDeviceOperation,64,82478.0
324608,,MatmulDeviceOperation,64,82461.0
207872,,MatmulDeviceOperation,64,82334.0
480256,,MatmulDeviceOperation,64,82330.0
561152,,MatmulDeviceOperation,64,82316.0
752640,,MatmulDeviceOperation,64,82306.0
716800,,MatmulDeviceOperation,64,82264.0
288768,,MatmulDeviceOperation,64,82243.0
1403904,1,MatmulDeviceOperation,64,82239.0
1326080,1,MatmulDeviceOperation,64,82238.0
869376,,MatmulDeviceOperation,64,82211.0
1598464,1,MatmulDeviceOperation,64,82183.0
1170432,1,MatmulDeviceOperation,64,82044.0
635904,,MatmulDeviceOperation,64,81937.0
713728,,MatmulDeviceOperation,64,81921.0
1248256,1,MatmulDeviceOperation,64,81914.0
674816,,MatmulDeviceOperation,64,81869.0
975872,1,MatmulDeviceOperation,64,81779.0
791552,,MatmulDeviceOperation,64,81723.0
246784,,MatmulDeviceOperation,64,81623.0
1364992,1,MatmulDeviceOperation,64,81617.0
1637376,1,MatmulDeviceOperation,64,81590.0
1442816,1,MatmulDeviceOperation,64,81547.0
1559552,1,MatmulDeviceOperation,64,81504.0
558080,,MatmulDeviceOperation,64,81450.0
1520640,1,MatmulDeviceOperation,64,81160.0
1014784,1,MatmulDeviceOperation,64,80927.0
1053696,1,MatmulDeviceOperation,64,80452.0
777216,,SdpaDecodeDeviceOperation,64,70388.0
46080,,TypecastDeviceOperation,64,70374.0
15360,,TypecastDeviceOperation,64,70352.0
738304,,SdpaDecodeDeviceOperation,64,70310.0
103424,,TypecastDeviceOperation,64,70278.0
5120,,TypecastDeviceOperation,64,70161.0
27648,,TypecastDeviceOperation,64,70149.0
95232,,TypecastDeviceOperation,64,70137.0
84992,,TypecastDeviceOperation,64,69962.0
958464,1,SdpaDecodeDeviceOperation,64,69925.0
54272,,TypecastDeviceOperation,64,69725.0
41984,,TypecastDeviceOperation,64,69648.0
1467392,1,SdpaDecodeDeviceOperation,64,69571.0
543744,,SdpaDecodeDeviceOperation,64,69547.0
660480,,SdpaDecodeDeviceOperation,64,69475.0
465920,,SdpaDecodeDeviceOperation,64,69452.0
64512,,TypecastDeviceOperation,64,69419.0
23552,,TypecastDeviceOperation,64,69392.0
89088,,TypecastDeviceOperation,64,69359.0
271360,,SdpaDecodeDeviceOperation,64,69242.0
1195008,1,SdpaDecodeDeviceOperation,64,69233.0
427008,,SdpaDecodeDeviceOperation,64,69207.0
70656,,TypecastDeviceOperation,64,69205.0
310272,,SdpaDecodeDeviceOperation,64,69091.0
109568,,TypecastDeviceOperation,64,69079.0
76800,,TypecastDeviceOperation,64,69072.0
107520,,TypecastDeviceOperation,64,69011.0
52224,,TypecastDeviceOperation,64,68974.0
1233920,1,SdpaDecodeDeviceOperation,64,68967.0
1623040,1,SdpaDecodeDeviceOperation,64,68960.0
349184,,SdpaDecodeDeviceOperation,64,68958.0
621568,,SdpaDecodeDeviceOperation,64,68924.0
17408,,TypecastDeviceOperation,64,68895.0
33792,,TypecastDeviceOperation,64,68851.0
35840,,TypecastDeviceOperation,64,68797.0
29696,,TypecastDeviceOperation,64,68794.0
91136,,TypecastDeviceOperation,64,68751.0
66560,,TypecastDeviceOperation,64,68681.0
1506304,1,SdpaDecodeDeviceOperation,64,68642.0
582656,,SdpaDecodeDeviceOperation,64,68600.0
58368,,TypecastDeviceOperation,64,68591.0
11264,,TypecastDeviceOperation,64,68569.0
72704,,TypecastDeviceOperation,64,68499.0
855040,,SdpaDecodeDeviceOperation,64,68499.0
48128,,TypecastDeviceOperation,64,68429.0
78848,,TypecastDeviceOperation,64,68404.0
97280,,TypecastDeviceOperation,64,68339.0
3072,,TypecastDeviceOperation,64,68284.0
388096,,SdpaDecodeDeviceOperation,64,68226.0
816128,,SdpaDecodeDeviceOperation,64,68213.0
82944,,TypecastDeviceOperation,64,68200.0
699392,,SdpaDecodeDeviceOperation,64,68146.0
60416,,TypecastDeviceOperation,64,68096.0
1545216,1,SdpaDecodeDeviceOperation,64,67970.0
1389568,1,SdpaDecodeDeviceOperation,64,67941.0
39936,,TypecastDeviceOperation,64,67915.0
101376,,TypecastDeviceOperation,64,67908.0
1156096,1,SdpaDecodeDeviceOperation,64,67900.0
9216,,TypecastDeviceOperation,64,67866.0
1428480,1,SdpaDecodeDeviceOperation,64,67728.0
504832,,SdpaDecodeDeviceOperation,64,67725.0
21504,,TypecastDeviceOperation,64,67677.0
232448,,SdpaDecodeDeviceOperation,64,67624.0
1117184,1,SdpaDecodeDeviceOperation,64,67480.0
1000448,1,SdpaDecodeDeviceOperation,64,67401.0
190464,,SdpaDecodeDeviceOperation,64,67337.0
1584128,1,SdpaDecodeDeviceOperation,64,67274.0
1272832,1,SdpaDecodeDeviceOperation,64,67258.0
1039360,1,SdpaDecodeDeviceOperation,64,67202.0
1311744,1,SdpaDecodeDeviceOperation,64,66587.0
1078272,1,SdpaDecodeDeviceOperation,64,66530.0
1350656,1,SdpaDecodeDeviceOperation,64,66062.0
877568,,ShardedToInterleavedDeviceOperation,64,60121.0
1645568,1,ShardedToInterleavedDeviceOperation,64,59096.0
1566720,1,MatmulDeviceOperation,64,46078.0
1060864,1,MatmulDeviceOperation,64,46028.0
1449984,1,MatmulDeviceOperation,64,45961.0
1216512,1,MatmulDeviceOperation,64,45605.0
1372160,1,MatmulDeviceOperation,64,45549.0
1021952,1,MatmulDeviceOperation,64,45532.0
1411072,1,MatmulDeviceOperation,64,45415.0
911360,1,MatmulDeviceOperation,64,45379.0
720896,,MatmulDeviceOperation,64,45336.0
983040,1,MatmulDeviceOperation,64,45175.0
1527808,1,MatmulDeviceOperation,64,45081.0
604160,,MatmulDeviceOperation,64,44970.0
409600,,MatmulDeviceOperation,64,44954.0
1605632,1,MatmulDeviceOperation,64,44946.0
1488896,1,MatmulDeviceOperation,64,44887.0
1177600,1,MatmulDeviceOperation,64,44790.0
253952,,MatmulDeviceOperation,64,44764.0
1333248,1,MatmulDeviceOperation,64,44677.0
759808,,MatmulDeviceOperation,64,44670.0
1099776,1,MatmulDeviceOperation,64,44659.0
370688,,MatmulDeviceOperation,64,44614.0
143360,,MatmulDeviceOperation,64,44587.0
1294336,1,MatmulDeviceOperation,64,44569.0
487424,,MatmulDeviceOperation,64,44553.0
448512,,MatmulDeviceOperation,64,44535.0
643072,,MatmulDeviceOperation,64,44506.0
526336,,MatmulDeviceOperation,64,44333.0
1255424,1,MatmulDeviceOperation,64,44330.0
681984,,MatmulDeviceOperation,64,44292.0
331776,,MatmulDeviceOperation,64,44270.0
565248,,MatmulDeviceOperation,64,44240.0
837632,,MatmulDeviceOperation,64,44143.0
292864,,MatmulDeviceOperation,64,44107.0
1138688,1,MatmulDeviceOperation,64,44033.0
798720,,MatmulDeviceOperation,64,43874.0
215040,,MatmulDeviceOperation,64,43764.0
507904,,TernaryDeviceOperation,64,28302.0
352256,,TernaryDeviceOperation,64,28105.0
391168,,TernaryDeviceOperation,64,28059.0
585728,,TernaryDeviceOperation,64,28044.0
274432,,TernaryDeviceOperation,64,28012.0
663552,,TernaryDeviceOperation,64,28004.0
197632,,TernaryDeviceOperation,64,27997.0
624640,,TernaryDeviceOperation,64,27997.0
235520,,TernaryDeviceOperation,64,27950.0
741376,,TernaryDeviceOperation,64,27931.0
780288,,TernaryDeviceOperation,64,27909.0
819200,,TernaryDeviceOperation,64,27898.0
546816,,TernaryDeviceOperation,64,27851.0
313344,,TernaryDeviceOperation,64,27797.0
468992,,TernaryDeviceOperation,64,27785.0
702464,,TernaryDeviceOperation,64,27765.0
858112,,TernaryDeviceOperation,64,27707.0
430080,,TernaryDeviceOperation,64,27680.0
1159168,1,TernaryDeviceOperation,64,27006.0
1198080,1,TernaryDeviceOperation,64,26637.0
1431552,1,TernaryDeviceOperation,64,26600.0
1626112,1,TernaryDeviceOperation,64,26586.0
1509376,1,TernaryDeviceOperation,64,26541.0
1236992,1,TernaryDeviceOperation,64,26452.0
1120256,1,TernaryDeviceOperation,64,26450.0
1587200,1,TernaryDeviceOperation,64,26441.0
1392640,1,TernaryDeviceOperation,64,26294.0
1470464,1,TernaryDeviceOperation,64,26196.0
1275904,1,TernaryDeviceOperation,64,26181.0
1042432,1,TernaryDeviceOperation,64,26120.0
965632,1,TernaryDeviceOperation,64,26117.0
1314816,1,TernaryDeviceOperation,64,26100.0
1003520,1,TernaryDeviceOperation,64,26034.0
1548288,1,TernaryDeviceOperation,64,26015.0
1353728,1,TernaryDeviceOperation,64,25960.0
1081344,1,TernaryDeviceOperation,64,25911.0
939008,1,TernaryDeviceOperation,64,25083.0
171008,,TernaryDeviceOperation,64,24709.0
1397760,1,MatmulDeviceOperation,64,23828.0
1281024,1,MatmulDeviceOperation,64,23315.0
1592320,1,MatmulDeviceOperation,64,23249.0
1319936,1,MatmulDeviceOperation,64,23183.0
1164288,1,MatmulDeviceOperation,64,23178.0
1358848,1,MatmulDeviceOperation,64,23082.0
1125376,1,MatmulDeviceOperation,64,23039.0
1203200,1,MatmulDeviceOperation,64,22934.0
863232,,MatmulDeviceOperation,64,22892.0
1242112,1,MatmulDeviceOperation,64,22804.0
1047552,1,MatmulDeviceOperation,64,22741.0
590848,,MatmulDeviceOperation,64,22731.0
1475584,1,MatmulDeviceOperation,64,22727.0
1514496,1,MatmulDeviceOperation,64,22727.0
551936,,MatmulDeviceOperation,64,22663.0
1631232,1,MatmulDeviceOperation,64,22662.0
1086464,1,MatmulDeviceOperation,64,22615.0
1436672,1,MatmulDeviceOperation,64,22594.0
240640,,MatmulDeviceOperation,64,22541.0
435200,,MatmulDeviceOperation,64,22500.0
746496,,MatmulDeviceOperation,64,22492.0
970752,1,MatmulDeviceOperation,64,22425.0
357376,,MatmulDeviceOperation,64,22342.0
1553408,1,MatmulDeviceOperation,64,22202.0
513024,,MatmulDeviceOperation,64,22170.0
629760,,MatmulDeviceOperation,64,22159.0
