call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
2534400,32,1536,151936,1536,48,1505972.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,DRAM_IL,,HiFi2,842427.0,
1790976,32,1536,8960,1536,64,72805.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
1913856,32,1536,8960,1536,64,72678.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2098176,32,1536,8960,1536,64,72591.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2405376,32,1536,8960,1536,64,72464.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2006016,32,1536,8960,1536,64,72440.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
1698816,32,1536,8960,1536,64,72296.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2528256,32,1536,8960,1536,64,72278.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
1729536,32,1536,8960,1536,64,72059.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2221056,32,1536,8960,1536,64,72030.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2497536,32,1536,8960,1536,64,72025.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2128896,32,1536,8960,1536,64,71436.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2282496,32,1536,8960,1536,64,71320.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
1789952,32,1536,8960,1536,64,71249.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2527232,32,1536,8960,1536,64,70858.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2159616,32,1536,8960,1536,64,70800.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2404352,32,1536,8960,1536,64,70696.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2127872,32,1536,8960,1536,64,70692.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
1697792,32,1536,8960,1536,64,70624.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2035712,32,1536,8960,1536,64,70579.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
1759232,32,1536,8960,1536,64,70576.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2004992,32,1536,8960,1536,64,70574.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
1912832,32,1536,8960,1536,64,70569.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
1728512,32,1536,8960,1536,64,70547.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2097152,32,1536,8960,1536,64,70483.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2496512,32,1536,8960,1536,64,70398.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2281472,32,1536,8960,1536,64,70367.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2373632,32,1536,8960,1536,64,70362.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2220032,32,1536,8960,1536,64,70352.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
1943552,32,1536,8960,1536,64,70343.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2465792,32,1536,8960,1536,64,70307.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
1975296,32,1536,8960,1536,64,70300.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2374656,32,1536,8960,1536,64,70299.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2158592,32,1536,8960,1536,64,70282.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
1974272,32,1536,8960,1536,64,70202.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
2250752,32,1536,8960,1536,64,70195.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,49679.0,
