call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
2676736,32,2048,151936,2048,48,1777520.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,1123236.0,
2247680,32,2048,6144,2048,64,70590.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2037760,32,2048,6144,2048,64,70144.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2667520,32,2048,6144,2048,54,69787.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2205696,32,2048,6144,2048,64,69711.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2121728,32,2048,6144,2048,64,69471.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1827840,32,2048,6144,2048,64,69357.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2541568,32,2048,6144,2048,60,69101.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1534976,32,2048,6144,2048,64,69076.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2415616,32,2048,6144,2048,64,68970.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1869824,32,2048,6144,2048,64,68607.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2457600,32,2048,6144,2048,63,68423.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1659904,32,2048,6144,2048,64,68420.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2079744,32,2048,6144,2048,64,68261.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1953792,32,2048,6144,2048,64,68123.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2625536,32,2048,6144,2048,56,67954.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1785856,32,2048,6144,2048,64,67940.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1995776,32,2048,6144,2048,64,67923.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2373632,32,2048,6144,2048,64,67920.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2289664,32,2048,6144,2048,64,67855.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1575936,32,2048,6144,2048,64,67783.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1911808,32,2048,6144,2048,64,67650.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2499584,32,2048,6144,2048,60,67640.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1701888,32,2048,6144,2048,64,67328.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2163712,32,2048,6144,2048,64,67202.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1617920,32,2048,6144,2048,64,67201.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2583552,32,2048,6144,2048,60,67150.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1743872,32,2048,6144,2048,64,66821.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2331648,32,2048,6144,2048,64,66792.0,1D mcast,0,SILU,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2039808,32,2048,6144,2048,64,66467.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2375680,32,2048,6144,2048,64,66401.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2081792,32,2048,6144,2048,64,66353.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2669568,32,2048,6144,2048,48,65063.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1623040,32,6144,2048,6144,64,64961.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2291712,32,2048,6144,2048,64,64909.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1955840,32,2048,6144,2048,64,64902.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1916928,32,6144,2048,6144,64,64811.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2210816,32,6144,2048,6144,64,64592.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2462720,32,6144,2048,6144,63,64555.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2546688,32,6144,2048,6144,60,64471.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2252800,32,6144,2048,6144,64,64466.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1703936,32,2048,6144,2048,64,64353.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1829888,32,2048,6144,2048,64,64346.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2123776,32,2048,6144,2048,64,64213.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1832960,32,6144,2048,6144,64,64139.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1539072,32,6144,2048,6144,64,64025.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2672640,32,6144,2048,6144,48,63981.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2630656,32,6144,2048,6144,56,63964.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1874944,32,6144,2048,6144,64,63823.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1958912,32,6144,2048,6144,64,63751.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1665024,32,6144,2048,6144,64,63739.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1661952,32,2048,6144,2048,64,63617.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2504704,32,6144,2048,6144,60,63595.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1748992,32,6144,2048,6144,64,63594.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2126848,32,6144,2048,6144,64,63589.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1997824,32,2048,6144,2048,64,63580.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1871872,32,2048,6144,2048,64,63508.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2042880,32,6144,2048,6144,64,63460.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2336768,32,6144,2048,6144,64,63456.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2420736,32,6144,2048,6144,64,63416.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1913856,32,2048,6144,2048,64,63389.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2627584,32,2048,6144,2048,56,63345.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2588672,32,6144,2048,6144,60,63323.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2459648,32,2048,6144,2048,63,63291.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2207744,32,2048,6144,2048,64,63147.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1577984,32,2048,6144,2048,64,63133.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2168832,32,6144,2048,6144,64,63095.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2084864,32,6144,2048,6144,64,63094.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1745920,32,2048,6144,2048,64,62975.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1581056,32,6144,2048,6144,64,62913.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1707008,32,6144,2048,6144,64,62882.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1790976,32,6144,2048,6144,64,62868.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2294784,32,6144,2048,6144,64,62815.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2000896,32,6144,2048,6144,64,62770.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
1619968,32,2048,6144,2048,64,62717.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
2378752,32,6144,2048,6144,64,62649.0,1D mcast,0,,L1_IL,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,45421.0,
