call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
2783232,32,2048,151936,2048,52,1784016.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,1123236.0,
2317312,32,6144,2048,6144,64,69027.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2485248,32,6144,2048,6144,64,68367.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1687552,32,6144,2048,6144,64,68194.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2569216,32,6144,2048,6144,64,68048.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2611200,32,6144,2048,6144,60,67750.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1981440,32,6144,2048,6144,64,67686.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1897472,32,6144,2048,6144,64,67669.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2359296,32,6144,2048,6144,64,67606.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2023424,32,6144,2048,6144,64,67554.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2191360,32,6144,2048,6144,64,67547.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2737152,32,6144,2048,6144,60,67522.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1771520,32,6144,2048,6144,64,67471.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2233344,32,6144,2048,6144,64,67462.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1813504,32,6144,2048,6144,64,67450.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2107392,32,6144,2048,6144,64,67393.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2653184,32,6144,2048,6144,60,67365.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2065408,32,6144,2048,6144,64,67356.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1729536,32,6144,2048,6144,64,67354.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1645568,32,6144,2048,6144,64,67345.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2695168,32,6144,2048,6144,60,67299.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2527232,32,6144,2048,6144,64,67255.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2443264,32,6144,2048,6144,64,67244.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2275328,32,6144,2048,6144,64,67042.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2149376,32,6144,2048,6144,64,66990.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2401280,32,6144,2048,6144,64,66960.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1855488,32,6144,2048,6144,64,66957.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1939456,32,6144,2048,6144,64,66879.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2779136,32,6144,2048,6144,52,65355.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2522112,32,2048,6144,2048,64,63055.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2270208,32,2048,6144,2048,64,62175.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2438144,32,2048,6144,2048,64,61787.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1934336,32,2048,6144,2048,64,61510.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1724416,32,2048,6144,2048,64,61383.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2521088,32,2048,6144,2048,64,61292.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2395136,32,2048,6144,2048,64,61129.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1933312,32,2048,6144,2048,64,61106.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
2186240,32,2048,6144,2048,64,61040.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1639424,32,2048,6144,2048,64,60986.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
1849344,32,2048,6144,2048,64,60985.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,45421.0,
