call,M,K,N,K_w,cores,ns,cfg,gather_in0,act,in0_mem,in1_mem,in1_dtype,out_mem,bias,fidelity,pm_ideal_ns,fpu_util
2248704,32,3072,128256,3072,64,2232974.0,1D mcast,0,,L1_WS,DRAM_IL,BFLOAT8_B,L1_WS,,LoFi,1422261.0,
1668096,32,3072,8192,3072,64,123753.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
2039808,32,3072,8192,3072,64,123683.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1803264,32,3072,8192,3072,64,123574.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
2141184,32,3072,8192,3072,64,123550.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1363968,32,3072,8192,3072,64,123548.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1330176,32,3072,8192,3072,64,123494.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1837056,32,3072,8192,3072,64,123445.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1769472,32,3072,8192,3072,64,123424.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1499136,32,3072,8192,3072,64,123406.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1735680,32,3072,8192,3072,64,123364.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1870848,32,3072,8192,3072,64,123335.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
2006016,32,3072,8192,3072,64,123313.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
2073600,32,3072,8192,3072,64,123301.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1465344,32,3072,8192,3072,64,123223.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1397760,32,3072,8192,3072,64,123185.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1634304,32,3072,8192,3072,64,123043.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1938432,32,3072,8192,3072,64,123036.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
2208768,32,3072,8192,3072,64,122920.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1600512,32,3072,8192,3072,64,122816.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1431552,32,3072,8192,3072,64,122671.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
2107392,32,3072,8192,3072,64,122348.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
2242560,32,3072,8192,3072,64,122335.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1937408,32,3072,8192,3072,64,122322.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1566720,32,3072,8192,3072,64,122242.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1464320,32,3072,8192,3072,64,121980.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1633280,32,3072,8192,3072,64,121841.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1802240,32,3072,8192,3072,64,121759.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1667072,32,3072,8192,3072,64,121690.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1734656,32,3072,8192,3072,64,121649.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1362944,32,3072,8192,3072,64,121473.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1869824,32,3072,8192,3072,64,121411.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1396736,32,3072,8192,3072,64,121333.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1329152,32,3072,8192,3072,64,121304.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1768448,32,3072,8192,3072,64,121302.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
2004992,32,3072,8192,3072,64,121214.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1836032,32,3072,8192,3072,64,121189.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
2207744,32,3072,8192,3072,64,121182.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
1565696,32,3072,8192,3072,64,121150.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
2106368,32,3072,8192,3072,64,121122.0,DRAM-sharded,,,L1_WS,DRAM_WS,BFLOAT8_B,L1_WS,,HiFi2,90843.0,
